"Name","Version","FirstDate","FirstBucket","LastDate","LastBucket","Description"
"NoMansSkySaveEditor-Portable","0.2022.12.06","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","No Man's Sky Save Editor. "
"nomeiryoui","3.1.0","2022-11-25T17:12:38Z","ifacrylic/scoop-bucket","2023-02-06T17:40:34Z","maokwen/scoop-bucket","Windows system font setting tool on Windows 8.1/10."
"noMeiryoUI-pre","3.0.0.1","2022-11-25T17:12:38Z","ifacrylic/scoop-bucket","2022-11-25T17:12:38Z","ifacrylic/scoop-bucket","No!! MeiryoUI is Windows system font setting tool on Windows 8.1/10/11."
"nomino","1.3.1","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Batch rename utility for developers"
"nomsx","1.5","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","No$msx is a MSX1 + MSX2 emulator for DOS and Windows, like the other no$-emulators it's including a comfortable debugger, so that it's more a serious development tool than just a emulator. Beside for the development part, the most important goals are: User-friendly GUI and lots of options, and the complete lack of overload - the program is written in raw assembler language, sized about 150 KBytes, and works fine on 33MHz computers."
"none","1.00","2022-06-21T16:00:55Z","kodybrown/scoop-nirsoft","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","PocketAsterisk is a small utility for Pocket PC devices that reveals that passwords stored behind the asterisks ('***') in standard password text-boxes. You can use it to recover the passwords of POP3/IMAP accounts stored by the 'Messaging' application of Pocket PC or to recover any other password that is displayed as asterisks."
"nones","1.1","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","nocash NES/FDS/PC10/VS emulator/debugger for windows."
"noodlemanager","1.5.1","2023-01-31T01:06:07Z","Deide/deide-bucket","2023-01-31T01:06:07Z","Deide/deide-bucket","Standalone program to download and install Synth Riders content."
"noods","457","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A (hopefully!) speedy DS emulator "
"nopaystation","0.94","2023-01-31T01:06:07Z","Deide/deide-bucket","2023-01-31T01:06:07Z","Deide/deide-bucket","Sony Playstation game browser"
"nopsx","1.9","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","No$PSX is a no thrills PSX emulator that doesn’t require a copy of the bios. It can run almost every PS1 game. The only downside to No$PSX is that if offers no enhancement features."
"nordpass","4.36.24","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A password management solution for a secure digital life."
"NordPass-Portable","4.36.24","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","NordPass. A password management solution for a secure digital life."
"nordvpn","stable","2023-02-04T20:14:38Z","DragonightFury/DragonightFuryScoopBucket","2023-02-04T20:14:38Z","DragonightFury/DragonightFuryScoopBucket","NordVPN"
"norman","2.0.0","2018-05-31T22:23:03Z","CometDog/scoop-bucket","2018-05-31T22:23:03Z","CometDog/scoop-bucket","Norman is a fully optimized alternative keyboard layout to QWERTY for touch typing in English."
"normcap","0.3.7","2023-02-01T03:27:00Z","jcwillox/scoop-bucket","2023-02-01T03:27:00Z","jcwillox/scoop-bucket","OCR powered screen-capture tool to capture information instead of images"
"NormCap-cn","0.4.0","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","OCR powered screen-capture tool to capture information instead of images."
"norskord","2018.01.04","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"nosns","1.6","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","nocash SNES/Super Famicom emulator/debugger for windows."
"NoSQLBooster-for-MongoDB","7.1.17","2023-02-05T16:39:11Z","tanzl/scoop-bucket","2023-02-05T16:39:11Z","tanzl/scoop-bucket","NoSQLBooster for MongoDB (formerly MongoBooster) is a shell-centric cross-platform GUI tool for MongoDB v2.6-4.4, which provides comprehensive server monitoring tools, fluent query builder, SQL query, query code, task schedulingserver monitoring tools, ESNext support, and true IntelliSense experience."
"nostalgia","5.0.5.0","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Nostalgia, an Intellivision Emulator."
"Notable","1.8.4","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","The markdown-based note-taking app that doesn't suck."
"Notation","1.1.5273","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"notcpucores","1.7.3.3","2023-02-06T15:18:48Z","hoilc/scoop-lemon","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A GUI for quick CPU Resource Assignment and Priority adjustment, along with other minor tweaks."
"NotCPUCores-Portable","1.7.3.3","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","NotCPUCores. NotCPUCores is a GUI for quick CPU Resource Assignment and Priority adjustment"
"notejoy","2.0.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Collaborative notes for you and your team"
"notepad--","1.21.1","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"Notepad++Portable","7.8.5_Rev_3","2020-06-03T19:23:54Z","p8rdev/scoop-portableapps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Text editor"
"notepad2","4.23.01r4584","2023-02-01T08:26:15Z","YanjunLee/scoop-bucket","2023-02-06T11:21:07Z","Befod/Xeno","A modified version (fork) of Notepad2-mod."
"notepad2_en","4.23.01r4584","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Notepad2-zufuliu is a light-weight Scintilla-based text editor for Windows with syntax highlighting, code folding, auto-completion and API list for about 80 programming languages/documents, bundled with file browser plugin metapath."
"notepad2_ja","4.23.01r4584","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Notepad2-zufuliu is a light-weight Scintilla-based text editor for Windows with syntax highlighting, code folding, auto-completion and API list for about 80 programming languages/documents, bundled with file browser plugin metapath."
"notepad2_ko","4.23.01r4584","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Notepad2-zufuliu is a light-weight Scintilla-based text editor for Windows with syntax highlighting, code folding, auto-completion and API list for about 80 programming languages/documents, bundled with file browser plugin metapath."
"notepad2_zh-hans","4.23.01r4584","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Notepad2-zufuliu is a light-weight Scintilla-based text editor for Windows with syntax highlighting, code folding, auto-completion and API list for about 80 programming languages/documents, bundled with file browser plugin metapath."
"notepad2_zh-hant","4.23.01r4584","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Notepad2-zufuliu is a light-weight Scintilla-based text editor for Windows with syntax highlighting, code folding, auto-completion and API list for about 80 programming languages/documents, bundled with file browser plugin metapath."
"notepad2-mod","4.2.25.998","2020-08-28T04:06:10Z","zmloong/lotus-scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A Notepad2 fork, a fast and light-weight Notepad-like text editor with syntax highlighting."
"notepad2-mod-cn","4.2.25.998","2020-02-12T15:26:25Z","way-huang/scoop-bucket","2020-02-12T15:26:25Z","way-huang/scoop-bucket","A Notepad2 fork, a fast and light-weight Notepad-like text editor with syntax highlighting."
"Notepad2-modPortable","4.2.25.998","2020-06-03T19:23:54Z","p8rdev/scoop-portableapps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Text Editor"
"notepad2-zufuliu","4.23.01r4584","2023-02-02T04:37:51Z","Locietta/sniffer","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Fork of Notepad2, a light-weight Scintilla-based text editor. Featuring syntax highlighting, code folding, auto-completion and API list for about 80 programming languages/documents."
"notepad2-zufuliu-sdu","4.23.01r4584","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Fork of Notepad2, a light-weight Scintilla-based text editor. Featuring syntax highlighting, code folding, auto-completion and API list for about 80 programming languages/documents."
"notepad2-zufuliu-zhhans-sdu","4.23.01r4584","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Fork of Notepad2, a light-weight Scintilla-based text editor. Featuring syntax highlighting, code folding, auto-completion and API list for about 80 programming languages/documzh-Hansts."
"notepad2e","R134","2023-02-03T06:33:29Z","zhihaofans/Milk","2023-02-03T06:33:29Z","zhihaofans/Milk","Notepad 2e is a fork of Notepad2 by Florian Balmer"
"Notepad2Portable","4.2.25_Rev_2","2020-06-03T19:23:54Z","p8rdev/scoop-portableapps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Text Editor"
"Notepad3","6.23.203.2","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Notepad-like text editor based on the Scintilla source code"
"Notepad3-mod","6.23.203.2","2023-02-06T05:16:33Z","kkzzhizhou/scoop-zapps","2023-02-06T05:16:33Z","kkzzhizhou/scoop-zapps","Notepad like text editor based on the Scintilla source code."
"notepad3-sdu","5.21.1129.1","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Notepad like text editor based on the Scintilla source code"
"notepadnext","0.6","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A cross-platform reimplementation of Notepad++"
"notepadplusplus","8.4.9","2023-02-04T01:52:12Z","solelychloe/bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A free source code editor and Notepad replacement that supports several languages."
"notepadplusplus_fixed","8.4.9","2023-02-06T12:59:19Z","Zliced13/MyScoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A free source code editor and Notepad replacement that supports several languages."
"notepadplusplus-aoks","8.4.9","2023-02-06T16:40:27Z","AntonOks/scoop-aoks","2023-02-06T16:40:27Z","AntonOks/scoop-aoks","A free source code editor and Notepad replacement that supports several languages."
"notepadplusplus-context-en","0.0.1","2023-01-31T10:52:25Z","mbl-35/scoop-srsrns","2023-01-31T10:52:25Z","mbl-35/scoop-srsrns","Add explorer context menu entries for notepad++ - French version."
"notepadplusplus-context-fr","0.0.1","2023-01-31T10:52:25Z","mbl-35/scoop-srsrns","2023-01-31T10:52:25Z","mbl-35/scoop-srsrns","Add explorer context menu entries for notepad++ - French version."
"notepadplusplus-np","8.4.9","2023-02-02T20:06:30Z","TheRandomLabs/scoop-nonportable","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Text and source code editor."
"notepads-np","1.4.9.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Lightweight text editor."
"notepanda","0.1.4","2022-07-15T09:34:18Z","ChungZH/peach","2022-07-15T09:34:18Z","ChungZH/peach",""
"notesnook","2.4.2","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Open-source end-to-end encrypted note taking alternative to Evernote."
"notesnook_fixed","2.2.2","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Open-source end-to-end encrypted note taking alternative to Evernote."
"noti","3.6.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Monitor a process and trigger a notification."
"notifier","0.0.2","2021-12-23T13:51:53Z","hupe1980/notifier-bucket","2021-12-23T13:51:53Z","hupe1980/notifier-bucket","Tiny helper for publishing notifications on different platforms"
"notify","1.0.4","2023-02-06T01:53:39Z","ViCrack/scoop-bucket","2023-02-06T01:53:39Z","ViCrack/scoop-bucket","Notify is a Go-based assistance package that enables you to stream the output of several tools (or read from a file) and publish it to a variety of supported platforms"
"notify-send","4.0.1","2023-01-31T15:42:25Z","MrAwesomeRocks/scoop-bucket","2023-01-31T15:42:25Z","MrAwesomeRocks/scoop-bucket","notify-send for Windows"
"notion","2.0.39","2023-02-06T00:12:44Z","chawyehsu/dorado","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","The all-in-one workspace for your notes, tasks, wikis, and databases."
"notion-enhanced","2.0.18-1","2022-05-18T18:56:00Z","wgetgoose/goose-scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Notion Desktop builds with Notion Enhancer"
"Notion-Enhancer","2.0.18-1","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","notion executables with the notion-enhancer embedded & a vanilla port of the official app to linux"
"notion-repackaged","2.0.18-1","2023-02-06T17:40:34Z","maokwen/scoop-bucket","2023-02-06T17:40:34Z","maokwen/scoop-bucket","Notion Desktop builds with Notion Enhancer"
"notmyfault","4.21","2023-01-25T20:29:58Z","niheaven/scoop-sysinternals","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A tool that you can use to crash, hang, and cause kernel memory leaks on your Windows system."
"Noto-CJK","2.004","2023-02-06T01:08:47Z","epoweripione/scoop-bucket","2023-02-06T01:08:47Z","epoweripione/scoop-bucket",""
"Noto-CJK-Mega-OTC","20190603","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"Noto-Font","2017.10.25","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","All noto fonts"
"noto-fonts","2017.10.25","2023-02-06T04:29:17Z","rasa/scoops","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","All noto fonts"
"Noto-Mono-Font","2017.10.25","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Noto monospaced font"
"Noto-NF","2.3.3","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Nerd Fonts patched 'Noto' Font family. (Normal version, Nerd Fonts Symbol/Icon could be 1 or 2 cell wide)"
"Noto-NF-Mono","2.3.3","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Nerd Fonts patched 'Noto' Font family. (Monospace version, Nerd Fonts Symbol/Icon will be always 1 cell wide)"
"Noto-Sans-Font","2017.10.25","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Noto sans serif display font"
"Noto-Serif-Font","2017.10.25","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Noto serif font"
"NotoColorEmoji","15.0","2023-02-06T01:08:47Z","epoweripione/scoop-bucket","2023-02-06T01:08:47Z","epoweripione/scoop-bucket",""
"notomusic","2.000","2023-02-06T16:13:10Z","KnotUntied/scoop-fonts","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Noto fonts, except for CJK and emoji"
"NotoSans-CJK","2.004","2023-02-06T01:08:47Z","epoweripione/scoop-bucket","2023-02-06T01:08:47Z","epoweripione/scoop-bucket",""
"notosanscjk","2.004","2023-02-06T16:13:10Z","KnotUntied/scoop-fonts","2023-02-06T16:13:10Z","KnotUntied/scoop-fonts","Noto Sans CJK fonts"
"notosansmath","2.001","2023-02-06T16:13:10Z","KnotUntied/scoop-fonts","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Noto fonts, except for CJK and emoji"
"notosansmono","2.006","2023-02-06T16:13:10Z","KnotUntied/scoop-fonts","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Noto fonts, except for CJK and emoji"
"NotoSerif-CJK","2.000","2023-02-06T01:08:47Z","epoweripione/scoop-bucket","2023-02-06T01:08:47Z","epoweripione/scoop-bucket",""
"notoserifcjk","2.001","2023-02-06T16:13:10Z","KnotUntied/scoop-fonts","2023-02-06T16:13:10Z","KnotUntied/scoop-fonts","Noto Serif CJK fonts"
